borough_join,year,check_in,income,bu,bur,br,kinder,dist,train,unempl,pop_density,greenery,average_b_waw,TERYT,borough,county
piastow,2019,173,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,1421011,Piastów,pruszkowski
podkowalesna,2008,37,3.404627658,1,0,0,26.06882169,22.89,1,0.017,3.786771964,62.5,0.127396658,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2009,17,3.037497539,1,0,0,26.02811036,22.89,1,0.026,3.792694965,62.7,0.276040882,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2010,46,2.663372493,1,0,0,25.31004809,22.89,1,0.022,3.90029615,62.7,0.099282265,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2011,22,2.618836801,1,0,0,25.47121752,22.89,1,0.029,3.875616979,62.7,0.071183354,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2012,29,2.724398757,1,0,0,25.4906959,22.89,1,0.035,3.872655479,62.7,0.074538775,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2013,39,2.7883811,1,0,0,25.84647196,22.89,1,0.031,3.81934847,62.7,0.054570854,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2014,32,2.76346132,1,0,0,26.00780234,22.89,1,0.033,3.795656466,68.7,0.094168082,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2015,19,2.629715795,1,0,0,25.88661662,22.89,1,0.029,3.813425469,68.5,0.070668422,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2016,15,2.459217825,1,0,0,25.95380223,22.89,1,0.02,3.803553801,68.5,0.079892427,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2017,44,2.418889691,1,0,0,51.61290323,22.89,1,0.017,3.825271471,103.3,0.062442318,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2018,22,2.333630856,1,0,0,77.84120394,22.89,1,0.014,3.804540967,103.17,0.063887253,1405021,Podkowa Leśna,pruszkowski
podkowalesna,2019,30,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,1405021,Podkowa Leśna,pruszkowski
pomiechowek,2008,12,0.550408985,0,0,1,11.2561909,32.93,1,0.03,0.86521231,16.7,0.004852863,1414052,Pomiechówek,nowodworski
pomiechowek,2009,24,0.535583211,0,0,1,11.20197155,32.93,1,0.044,0.869400078,17.1,0.015020292,1414052,Pomiechówek,nowodworski
pomiechowek,2010,32,0.520965705,0,0,1,11.20322653,32.93,1,0.063,0.869302688,17.1,0.029931093,1414052,Pomiechówek,nowodworski
pomiechowek,2011,23,0.561899117,0,0,1,11.18443127,32.93,1,0.071,0.870763537,6,0.084981702,1414052,Pomiechówek,nowodworski
pomiechowek,2012,47,0.596572739,0,0,1,11.12099644,32.93,1,0.068,0.875730425,6,0.097568005,1414052,Pomiechówek,nowodworski
pomiechowek,2013,36,0.635116547,0,0,1,11.07910481,32.93,1,0.074,0.879041683,6.54,0.08337722,1414052,Pomiechówek,nowodworski
pomiechowek,2014,26,0.598532506,0,0,1,11.12594571,32.93,1,0.071,0.875340865,6.54,0.079979934,1414052,Pomiechówek,nowodworski
pomiechowek,2015,16,0.587521577,0,0,1,11.10124334,32.93,1,0.06,0.877288664,6.88,0.038963739,1414052,Pomiechówek,nowodworski
pomiechowek,2016,19,0.613824073,0,0,1,11.06929378,32.93,1,0.052,0.879820802,11.18,0.013388402,1414052,Pomiechówek,nowodworski
pomiechowek,2017,36,0.643395816,0,0,1,10.98177026,32.93,1,0.036,0.886832879,11.18,0.040220331,1414052,Pomiechówek,nowodworski
pomiechowek,2018,33,0.623143845,0,0,1,10.99868016,32.93,1,0.038,0.88546942,10.76,0.015777299,1414052,Pomiechówek,nowodworski
pomiechowek,2019,16,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1414052,Pomiechówek,nowodworski
poswietne,2008,12,0.158900498,0,0,1,0.5,30.03,0,0.043,0.566907167,1.9,0.014838808,1434082,Poświętne,wołomiński
poswietne,2009,5,0.217920705,0,0,1,0.5,30.03,0,0.074,0.57046657,1.9,0.017160412,1434082,Poświętne,wołomiński
poswietne,2010,0,0.27890476,0,0,1,16.59751037,30.03,0,0.074,0.57960558,1.9,0.012481502,1434082,Poświętne,wołomiński
poswietne,2011,0,0.264579237,0,0,1,16.64724488,30.03,0,0.077,0.577873978,1.9,0.017221492,1434082,Poświętne,wołomiński
poswietne,2012,6,0.27868013,0,0,1,16.52346332,30.03,0,0.097,0.582202982,1.9,0.015796224,1434082,Poświętne,wołomiński
poswietne,2013,12,0.291661761,0,0,1,16.44466371,30.03,0,0.111,0.584992785,1.9,0.005922146,1434082,Poświętne,wołomiński
poswietne,2014,7,0.30428529,0,0,1,16.29460649,30.03,0,0.096,0.59037999,1.9,0.005605873,1434082,Poświętne,wołomiński
poswietne,2015,9,0.325771149,0,0,1,16.24959376,30.03,0,0.071,0.592015392,1.9,0.00347835,1434082,Poświętne,wołomiński
poswietne,2016,6,0.332873812,0,0,1,32.33629749,30.03,0,0.058,0.594997595,1.9,0.003424324,1434082,Poświętne,wołomiński
poswietne,2017,11,0.330287639,0,0,1,32.28410008,30.03,0,0.043,0.595959596,1.9,0.004290749,1434082,Poświętne,wołomiński
poswietne,2018,14,0.326211944,0,0,1,32.13883979,30.03,0,0.042,0.598653199,2.33,0.006439336,1434082,Poświętne,wołomiński
poswietne,2019,0.5,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1434082,Poświętne,wołomiński
prazmow,2008,77,0.658700172,0,0,1,22.11655424,32.44,0,0.033,1.04579623,6.2,0.058588006,1418052,Prażmów,piaseczyński
prazmow,2009,105,0.683803723,0,0,1,21.66612501,32.44,0,0.052,1.067537874,6.2,0.052792355,1418052,Prażmów,piaseczyński
prazmow,2010,123,0.710445094,0,0,1,31.3283208,32.44,0,0.058,1.107436105,6.2,0.076791823,1418052,Prażmów,piaseczyński
prazmow,2011,79,0.704659935,0,0,1,40.99200656,32.44,0,0.055,1.128483867,6.2,0.017142473,1418052,Prażmów,piaseczyński
prazmow,2012,102,0.720808813,0,0,1,40.23740066,32.44,0,0.066,1.149647277,6.2,0.045339566,1418052,Prażmów,piaseczyński
prazmow,2013,105,0.721953415,0,0,1,49.52456418,32.44,0,0.068,1.167572569,6.2,0.033103827,1418052,Prażmów,piaseczyński
prazmow,2014,74,0.747035118,0,0,1,48.50601475,32.44,0,0.057,1.192089742,6.2,0.128819168,1418052,Prażmów,piaseczyński
prazmow,2015,84,0.804449153,0,0,1,57.30659026,32.44,0,0.057,1.210824563,6.2,0.054392397,1418052,Prażmów,piaseczyński
prazmow,2016,74,0.831581217,0,0,1,47.09871891,32.44,0,0.046,1.227709032,6.2,0.082926005,1418052,Prażmów,piaseczyński
prazmow,2017,56,0.832177436,0,0,1,46.27915587,32.44,0,0.039,1.249450677,6.2,0.082688943,1418052,Prażmów,piaseczyński
prazmow,2018,112,0.834148442,0,0,1,45.47108039,32.44,0,0.034,1.271654909,6.2,0.057725735,1418052,Prażmów,piaseczyński
prazmow,2019,87,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1418052,Prażmów,piaseczyński
pruszkow,2008,276,1.080951098,1,0,0,30.37287167,15.13,1,0.03,29.16675352,285.7,0.61450237,1421021,Pruszków,pruszkowski
pruszkow,2009,338,1.080576637,1,0,0,31.84995134,15.13,1,0.046,29.4502345,275.9,0.632630825,1421021,Pruszków,pruszkowski
pruszkow,2010,353,1.081475592,1,0,0,29.26846065,15.13,1,0.049,30.26732673,275.9,0.635198712,1421021,Pruszków,pruszkowski
pruszkow,2011,304,1.064993633,1,0,0,30.77238691,15.13,1,0.052,30.48150078,468.3,0.567526281,1421021,Pruszków,pruszkowski
pruszkow,2012,347,1.054983385,1,0,0,32.18975011,15.13,1,0.058,30.7582074,468.3,0.588887036,1421021,Pruszków,pruszkowski
pruszkow,2013,374,1.03098255,1,0,0,33.57394662,15.13,1,0.063,31.04220948,263.48,0.424001545,1421021,Pruszków,pruszkowski
pruszkow,2014,341,1.044210478,1,0,0,41.6194979,15.13,1,0.053,31.30171965,263.48,0.381596655,1421021,Pruszków,pruszkowski
pruszkow,2015,301,1.030024118,1,0,0,44.59345632,15.13,1,0.047,31.55132882,256.64,0.486329198,1421021,Pruszków,pruszkowski
pruszkow,2016,300,1.012884362,1,0,0,46.00269444,15.13,1,0.043,31.71756123,260.02,0.430598944,1421021,Pruszków,pruszkowski
pruszkow,2017,308,1.007956839,1,0,0,44.09099074,15.13,1,0.033,31.91089109,260.02,0.469773948,1421021,Pruszków,pruszkowski
pruszkow,2018,336,0.947077187,1,0,0,48.55626052,15.13,1,0.029,32.19593538,262.56,0.57720542,1421021,Pruszków,pruszkowski
pruszkow,2019,383,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,1421021,Pruszków,pruszkowski
radzymin,2008,186,0.763034244,0,1,0,24.28835131,23.81,1,0.039,1.585123585,45.4,0.061833877,1434093,Radzymin,wołomiński
radzymin,2009,178,0.759684003,0,1,0,33.15492824,23.81,1,0.06,1.625702626,52.6,0.081648834,1434093,Radzymin,wołomiński
radzymin,2010,281,0.757139849,0,1,0,35.71906952,23.81,1,0.063,1.724570725,52.6,0.052301452,1434093,Radzymin,wołomiński
radzymin,2011,273,0.751562618,0,1,0,34.51697804,23.81,1,0.07,1.784630785,48.6,0.044049654,1434093,Radzymin,wołomiński
radzymin,2012,292,0.689003579,0,1,0,37.56417213,23.81,1,0.086,1.844844845,48.6,0.038649514,1434093,Radzymin,wołomiński
radzymin,2013,212,0.672613846,0,1,0,36.66286459,23.81,1,0.102,1.89019789,73.02,0.173028111,1434093,Radzymin,wołomiński
radzymin,2014,179,0.717726805,0,1,0,39.91856613,23.81,1,0.085,1.93503785,73.02,0.224383608,1434093,Radzymin,wołomiński
radzymin,2015,210,0.729110037,0,1,0,42.86326618,23.81,1,0.073,1.982311139,53.6,0.197221771,1434093,Radzymin,wołomiński
radzymin,2016,164,0.799458693,0,1,0,49.73221117,23.81,1,0.06,2.019156496,48.56,0.187430412,1434093,Radzymin,wołomiński
radzymin,2017,152,0.798709562,0,1,0,60.20922706,23.81,1,0.046,2.052680365,48.56,0.225366965,1434093,Radzymin,wołomiński
radzymin,2018,220,0.796581481,0,1,0,62.96995963,23.81,1,0.043,2.08535455,48.4,0.222760707,1434093,Radzymin,wołomiński
radzymin,2019,232,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1434093,Radzymin,wołomiński
raszyn,2008,210,1.282136574,0,0,1,34.9615423,10.56,0,0.021,4.559781371,30.4,0.674492061,1421062,Raszyn,pruszkowski
raszyn,2009,170,1.234067732,0,0,1,29.6912114,10.56,0,0.034,4.602140742,38.2,0.552433193,1421062,Raszyn,pruszkowski
raszyn,2010,182,1.186077028,0,0,1,37.99572548,10.56,0,0.03,4.795035299,38.2,0.617457509,1421062,Raszyn,pruszkowski
raszyn,2011,118,1.231433878,0,0,1,42.47286456,10.56,0,0.037,4.825780005,40.4,0.447350323,1421062,Raszyn,pruszkowski
raszyn,2012,117,1.179109647,0,0,1,42.45283019,10.56,0,0.042,4.82805739,40.4,0.389364958,1421062,Raszyn,pruszkowski
raszyn,2013,159,1.205032998,0,0,1,42.16641679,10.56,0,0.05,4.860851742,40.78,0.18117933,1421062,Raszyn,pruszkowski
raszyn,2014,133,1.177812683,0,0,1,51.34189032,10.56,0,0.043,4.879298565,40.78,0.418788165,1421062,Raszyn,pruszkowski
raszyn,2015,108,1.172138433,0,0,1,51.17945378,10.56,0,0.036,4.894784787,41.3,0.123626985,1421062,Raszyn,pruszkowski
raszyn,2016,116,1.166009718,0,0,1,60.31083275,10.56,0,0.033,4.908904578,35.64,0.159499198,1421062,Raszyn,pruszkowski
raszyn,2017,156,1.093483474,0,0,1,60.15176754,10.56,0,0.026,4.921885675,35.64,0.192026198,1421062,Raszyn,pruszkowski
raszyn,2018,109,1.041633198,0,0,1,59.89955306,10.56,0,0.021,4.942609884,35.06,0.189283282,1421062,Raszyn,pruszkowski
raszyn,2019,160,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1421062,Raszyn,pruszkowski
serock,2008,134,0.560419226,0,1,0,24.98126405,31.44,0,0.036,1.088856651,118.5,0.040279742,1408043,Serock,legionowski
serock,2009,152,0.584286574,0,1,0,24.34472125,31.44,0,0.052,1.117327047,119.5,0.057902452,1408043,Serock,legionowski
serock,2010,155,0.60953776,0,1,0,31.26465531,31.44,0,0.052,1.160032641,119.5,0.077392437,1408043,Serock,legionowski
serock,2011,109,0.620206077,0,1,0,30.51106026,31.44,0,0.063,1.188684378,117.1,0.074947841,1408043,Serock,legionowski
serock,2012,147,0.652117095,0,1,0,37.33014783,31.44,0,0.069,1.214434672,117.1,0.116616331,1408043,Serock,legionowski
serock,2013,139,0.680708318,0,1,0,36.56039778,31.44,0,0.082,1.240003627,116.62,0.072345175,1408043,Serock,legionowski
serock,2014,113,0.705566498,0,1,0,35.98157743,31.44,0,0.08,1.259951038,118.62,0.08896476,1408043,Serock,legionowski
serock,2015,119,0.728133449,0,1,0,35.52902722,31.44,0,0.065,1.275999637,115.18,0.085836008,1408043,Serock,legionowski
serock,2016,95,0.702387256,0,1,0,34.99685028,31.44,0,0.061,1.295403028,118.92,0.088706858,1408043,Serock,legionowski
serock,2017,113,0.71160042,0,1,0,27.6147739,31.44,0,0.043,1.313355699,118.92,0.134979948,1408043,Serock,legionowski
serock,2018,141,0.713346526,0,1,0,33.9951047,31.44,0,0.042,1.33357512,118.5,0.080434144,1408043,Serock,legionowski
serock,2019,228,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1408043,Serock,legionowski
siennica,2008,7,0.316970292,0,0,1,14.26533524,44.69,0,0.03,0.63227203,9.5,0.02005199,1412132,Siennica,miński
siennica,2009,16,0.423081628,0,0,1,14.18842225,44.69,0,0.044,0.635699468,10.9,0.011462566,1412132,Siennica,miński
siennica,2010,6,0.53276091,0,0,1,13.69675387,44.69,0,0.044,0.658518986,10.9,0.003310629,1412132,Siennica,miński
siennica,2011,23,0.777004525,0,0,1,13.62954886,44.69,0,0.047,0.661766032,9.9,0.01115086,1412132,Siennica,miński
siennica,2012,6,0.754530746,0,0,1,40.8496732,44.69,0,0.055,0.662397402,9.9,0.016084597,1412132,Siennica,miński
siennica,2013,0,0.504619763,0,0,1,54.5553737,44.69,0,0.058,0.661315054,9.5,0.008414511,1412132,Siennica,miński
siennica,2014,7,0.442355826,0,0,1,54.26672093,44.69,0,0.042,0.664832687,9.5,0.004093727,1412132,Siennica,miński
siennica,2015,0,0.487542412,0,0,1,53.9883925,44.69,0,0.035,0.668260124,10.22,0.017196367,1412132,Siennica,miński
siennica,2016,4,0.646271458,0,0,1,53.64087435,44.69,0,0.028,0.672589519,9.94,0.047157601,1412132,Siennica,miński
siennica,2017,0,0.515234175,0,0,1,53.57621216,44.69,0,0.021,0.673401281,9.94,0.01198462,1412132,Siennica,miński
siennica,2018,6,0.537126597,0,0,1,53.53319058,44.69,0,0.026,0.673942455,10.02,0.016957125,1412132,Siennica,miński
siennica,2019,0.5,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1412132,Siennica,miński
sobienie,2008,11,0.282151332,0,0,1,16.05136437,38.57,0,0.02,0.637796888,8.9,0.013045212,1417072,Sobienie-Jeziory,otwocki
sobienie,2009,7,0.30805469,0,0,1,16.05651895,38.57,0,0.031,0.637592138,8.9,0.007788821,1417072,Sobienie-Jeziory,otwocki
sobienie,2010,3,0.335072404,0,0,1,15.83782072,38.57,0,0.038,0.646396396,8.9,0.008354458,1417072,Sobienie-Jeziory,otwocki
sobienie,2011,6,0.384355252,0,0,1,15.89319771,38.57,0,0.038,0.644144144,8.9,0.062508449,1417072,Sobienie-Jeziory,otwocki
sobienie,2012,7,0.37760978,0,0,1,15.79279848,38.57,0,0.048,0.648239148,8.9,0.013729597,1417072,Sobienie-Jeziory,otwocki
sobienie,2013,4,0.405998581,0,0,1,15.72821642,38.57,0,0.044,0.650900901,8.9,0.030087871,1417072,Sobienie-Jeziory,otwocki
sobienie,2014,0,0.420390263,0,0,1,15.63721658,38.57,0,0.04,0.65468878,8.9,0.007422226,1417072,Sobienie-Jeziory,otwocki
sobienie,2015,0,0.446492359,0,0,1,15.68627451,38.57,0,0.031,0.652641278,8.9,0.037021797,1417072,Sobienie-Jeziory,otwocki
sobienie,2016,6,0.42523477,0,0,1,15.65435191,38.57,0,0.031,0.653972154,8.9,0.013654117,1417072,Sobienie-Jeziory,otwocki
sobienie,2017,0,0.443508138,0,0,1,15.70105197,38.57,0,0.029,0.652027027,8.9,0.005808875,1417072,Sobienie-Jeziory,otwocki
sobienie,2018,18,0.41983253,0,0,1,15.67398119,38.57,0,0.022,0.653153153,8.9,0.014437005,1417072,Sobienie-Jeziory,otwocki
sobienie,2019,0.5,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1417072,Sobienie-Jeziory,otwocki
stanislawow,2008,0,0.235681238,0,0,1,47.49841672,37.49,0,0.026,0.590445919,3.3,0.009012553,1412142,Stanisławów,miński
stanislawow,2009,10,0.266273826,0,0,1,47.15498271,37.49,0,0.036,0.598100968,3.3,0.008354458,1412142,Stanisławów,miński
stanislawow,2010,5,0.298066568,0,0,1,46.16805171,37.49,0,0.043,0.610886528,3.3,0.00598525,1412142,Stanisławów,miński
stanislawow,2011,10,0.332527995,0,0,1,45.91368228,37.49,0,0.046,0.614270941,3.3,0.004845916,1412142,Stanisławów,miński
stanislawow,2012,8,0.327046846,0,0,1,45.42013626,37.49,0,0.059,0.620945755,3.3,0.010166298,1412142,Stanisławów,miński
stanislawow,2013,8,0.343947409,0,0,1,60.24096386,37.49,0,0.066,0.624236157,3.3,0.009488123,1412142,Stanisławów,miński
stanislawow,2014,15,0.366116606,0,0,1,59.84440455,37.49,0,0.054,0.628372661,3.3,0.014734602,1412142,Stanisławów,miński
stanislawow,2015,8,0.379099491,0,0,1,59.90714393,37.49,0,0.045,0.627714581,3.3,0.011071703,1412142,Stanisławów,miński
stanislawow,2016,13,0.377402916,0,0,1,59.29439668,37.49,0,0.03,0.634201373,3.68,0.01239763,1412142,Stanisławów,miński
stanislawow,2017,6,0.392661206,0,0,1,59.37360843,37.49,0,0.023,0.633355269,3.68,0.011638909,1412142,Stanisławów,miński
stanislawow,2018,6,0.40686848,0,0,1,59.11038865,37.49,0,0.029,0.636175613,3.48,0.005664845,1412142,Stanisławów,miński
stanislawow,2019,8,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1412142,Stanisławów,miński
starebabice,2008,353,1.61008857,0,0,1,36.56975681,12.53,0,0.018,2.587038789,20.2,0.150480881,1432072,Stare Babice,warszawski zachodni
starebabice,2009,255,1.651961939,0,0,1,41.87103721,12.53,0,0.031,2.636076947,6.6,0.06578514,1432072,Stare Babice,warszawski zachodni
starebabice,2010,269,1.697008168,0,0,1,53.19777752,12.53,0,0.034,2.66761274,22.6,0.054169115,1432072,Stare Babice,warszawski zachodni
starebabice,2011,216,1.660898231,0,0,1,58.3532707,12.53,0,0.039,2.702144434,24.6,0.078205995,1432072,Stare Babice,warszawski zachodni
starebabice,2012,263,1.627637311,0,0,1,57.50761976,12.53,0,0.041,2.741879533,24.6,0.136260346,1432072,Stare Babice,warszawski zachodni
starebabice,2013,289,1.652276677,0,0,1,62.52486785,12.53,0,0.046,2.774046042,24.84,0.114536159,1432072,Stare Babice,warszawski zachodni
starebabice,2014,257,1.688715753,0,0,1,67.55615605,12.53,0,0.039,2.800851466,24.84,0.075866573,1432072,Stare Babice,warszawski zachodni
starebabice,2015,298,1.729452579,0,0,1,66.51515991,12.53,0,0.035,2.844686219,23.2,0.039865207,1432072,Stare Babice,warszawski zachodni
starebabice,2016,285,1.666163526,0,0,1,60.10600514,12.53,0,0.028,2.88568275,22.5,0.0775823,1432072,Stare Babice,warszawski zachodni
starebabice,2017,334,1.681484435,0,0,1,64.42261234,12.53,0,0.018,2.937086093,22.5,0.150166735,1432072,Stare Babice,warszawski zachodni
starebabice,2018,361,1.660369746,0,0,1,63.57615894,12.53,0,0.016,2.976190476,96.27,0.142142355,1432072,Stare Babice,warszawski zachodni
starebabice,2019,424,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1432072,Stare Babice,warszawski zachodni
strachowka,2008,0,0.097283091,0,0,1,33.99048266,47.68,0,0.072,0.274517122,5.8,0.013763713,1434102,Strachówka,wołomiński
strachowka,2009,8,0.145232562,0,0,1,34.29355281,47.68,0,0.09,0.270676692,5.8,0.009755714,1434102,Strachówka,wołomiński
strachowka,2010,0,0.194739705,0,0,1,34.18803419,47.68,0,0.1,0.271512114,5.8,0.004766116,1434102,Strachówka,wołomiński
strachowka,2011,0,0.222777376,0,0,1,34.50655625,47.68,0,0.098,0.269005848,5.8,0.003366398,1434102,Strachówka,wołomiński
strachowka,2012,4,0.219901344,0,0,1,35.0385424,47.68,0,0.119,0.264921563,5.8,0.01527941,1434102,Strachówka,wołomiński
strachowka,2013,0,0.275801234,0,0,1,35.24850194,47.68,0,0.129,0.263343544,5.8,0.005305986,1434102,Strachówka,wołomiński
strachowka,2014,3,0.241361517,0,0,1,35.71428571,47.68,0,0.119,0.259909032,5.8,0.01461774,1434102,Strachówka,wołomiński
strachowka,2015,0,0.225299517,0,0,1,35.98416697,47.68,0,0.11,0.257959714,5.8,0.010732916,1434102,Strachówka,wołomiński
strachowka,2016,0,0.24424875,0,0,1,36.25815809,47.68,0,0.093,0.256010396,6.08,0.00841457,1434102,Strachówka,wołomiński
strachowka,2017,0,0.250827279,0,0,1,36.35041803,47.68,0,0.064,0.255360624,6.08,0.002236313,1434102,Strachówka,wołomiński
strachowka,2018,0,0.262644928,0,0,1,18.23486506,47.68,0,0.048,0.254525202,9.94,0.003433238,1434102,Strachówka,wołomiński
strachowka,2019,3,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1434102,Strachówka,wołomiński
sulejowek,2008,169,0.981724178,1,0,0,10.62191301,17.4,1,0.023,9.750906266,55.1,0.064997859,1412151,Sulejówek,miński
sulejowek,2009,147,1.004379656,1,0,0,10.5374078,17.4,1,0.029,9.829104091,53.1,0.111992389,1412151,Sulejówek,miński
sulejowek,2010,133,1.028883234,1,0,0,10.41449698,17.4,1,0.03,9.945106163,53.1,0.140611619,1412151,Sulejówek,miński
sulejowek,2011,125,0.978383329,1,0,0,15.52553951,17.4,1,0.036,10.00673226,51.7,0.11954581,1412151,Sulejówek,miński
sulejowek,2012,143,0.997891693,1,0,0,20.69536424,17.4,1,0.046,10.0093216,54,0.24579303,1412151,Sulejówek,miński
sulejowek,2013,101,1.00359851,1,0,0,20.71358293,17.4,1,0.049,10.00051787,35.33,0.360396117,1412151,Sulejówek,miński
sulejowek,2014,126,1.028584751,1,0,0,20.60687239,17.4,1,0.04,10.05230451,36.74,0.183888614,1412151,Sulejówek,miński
sulejowek,2015,87,1.033554857,1,0,0,20.53282686,17.4,1,0.032,10.08855515,88.34,0.27691099,1412151,Sulejówek,miński
sulejowek,2016,89,1.041464358,1,0,0,25.65549797,17.4,1,0.026,10.09269808,84.47,0.202128574,1412151,Sulejówek,miński
sulejowek,2017,134,1.026904147,1,0,0,30.51416366,17.4,1,0.021,10.18280684,84.35,0.344812959,1412151,Sulejówek,miński
sulejowek,2018,138,0.931420788,1,0,0,30.4352237,17.4,1,0.022,10.20921802,88.65,0.316964149,1412151,Sulejówek,miński
sulejowek,2019,167,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,1412151,Sulejówek,miński
tarczyn,2008,29,0.510379864,0,1,0,9.373828271,30.44,0,0.032,0.933578367,9.3,0.06391751,1418063,Tarczyn,piaseczyński
tarczyn,2009,24,0.532119716,0,1,0,9.344047842,30.44,0,0.056,0.936553776,16.7,0.132749751,1418063,Tarczyn,piaseczyński
tarczyn,2010,37,0.555119953,0,1,0,9.050592814,30.44,0,0.057,0.966920452,16.7,0.269332021,1418063,Tarczyn,piaseczyński
tarczyn,2011,34,0.518396982,0,1,0,8.985533291,30.44,0,0.054,0.973921414,17.1,0.122272588,1418063,Tarczyn,piaseczyński
tarczyn,2012,26,0.548824958,0,1,0,8.924587238,30.44,0,0.058,0.980572329,17.1,0.023325687,1418063,Tarczyn,piaseczyński
tarczyn,2013,47,0.537586863,0,1,0,17.75725828,30.44,0,0.062,0.985648027,18.1,0.175644368,1418063,Tarczyn,piaseczyński
tarczyn,2014,41,0.605275298,0,1,0,17.73364072,30.44,0,0.055,0.986960707,18.1,0.197730049,1418063,Tarczyn,piaseczyński
tarczyn,2015,48,0.623429939,0,1,0,17.69441741,30.44,0,0.052,0.989148508,15.88,0.066792965,1418063,Tarczyn,piaseczyński
tarczyn,2016,29,0.634429516,0,1,0,17.57778168,30.44,0,0.051,0.99571191,15.12,0.126371205,1418063,Tarczyn,piaseczyński
tarczyn,2017,34,0.619864943,0,1,0,17.52080596,30.44,0,0.048,0.998949856,15.12,0.10901662,1418063,Tarczyn,piaseczyński
tarczyn,2018,28,0.585894689,0,1,0,17.44135345,30.44,0,0.042,1.003500481,16.32,0.02580612,1418063,Tarczyn,piaseczyński
tarczyn,2019,50,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1418063,Tarczyn,piaseczyński
tluszcz,2008,21,0.366492281,0,1,0,26.65387281,36.24,1,0.064,1.821085332,14.7,0.020557174,1434113,Tłuszcz,wołomiński
tluszcz,2009,22,0.394994472,0,1,0,26.54209576,36.24,1,0.087,1.82875449,17.4,0.021371379,1434113,Tłuszcz,wołomiński
tluszcz,2010,12,0.424789415,0,1,0,26.05931099,36.24,1,0.095,1.862634696,17.4,0.072202936,1434113,Tłuszcz,wołomiński
tluszcz,2011,3,0.474863745,0,1,0,31.00775194,36.24,1,0.088,1.878458402,17.4,0.065558635,1434113,Tłuszcz,wołomiński
tluszcz,2012,30,0.487071294,0,1,0,36.02490865,36.24,1,0.104,1.886321716,17.4,0.020012576,1434113,Tłuszcz,wołomiński
tluszcz,2013,29,0.484528474,0,1,0,35.8037952,36.24,1,0.11,1.897971071,17.4,0.089878462,1434113,Tłuszcz,wołomiński
tluszcz,2014,48,0.502808138,0,1,0,40.67727666,36.24,1,0.099,1.909232113,17.4,0.064641044,1434113,Tłuszcz,wołomiński
tluszcz,2015,15,0.510396224,0,1,0,40.44080477,36.24,1,0.09,1.920396078,17.4,0.019395975,1434113,Tłuszcz,wołomiński
tluszcz,2016,13,0.518462022,0,1,0,40.27994562,36.24,1,0.078,1.928065236,17.74,0.022063339,1434113,Tłuszcz,wołomiński
tluszcz,2017,26,0.508512087,0,1,0,45.02251126,36.24,1,0.062,1.940588292,20.2,0.05294776,1434113,Tłuszcz,wołomiński
tluszcz,2018,20,0.490295317,0,1,0,44.94157595,36.24,1,0.049,1.944083099,20.14,0.061395183,1434113,Tłuszcz,wołomiński
tluszcz,2019,26,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1434113,Tłuszcz,wołomiński
wiazowna,2008,147,0.601709393,0,0,1,28.74113815,20.18,0,0.023,1.022130826,33.1,0.040813889,1417082,Wiązowna,otwocki
wiazowna,2009,168,0.721657422,0,0,1,27.91476691,20.18,0,0.035,1.052389346,33.1,0.025664013,1417082,Wiązowna,otwocki
wiazowna,2010,231,0.845927933,0,0,1,27.51788663,20.18,0,0.039,1.067567568,33.1,0.046286546,1417082,Wiązowna,otwocki
wiazowna,2011,188,0.885044502,0,0,1,26.6075388,20.18,0,0.042,1.104093224,32.7,0.038218923,1417082,Wiązowna,otwocki
wiazowna,2012,139,0.999638685,0,0,1,43.3990105,20.18,0,0.048,1.12818253,32.7,0.023248576,1417082,Wiązowna,otwocki
wiazowna,2013,147,1.074391325,0,0,1,42.53147329,20.18,0,0.047,1.151194673,32.7,0.024813011,1417082,Wiązowna,otwocki
